job_title,required_skills,experience,min_experience,max_experience,skills_list
DevOps Engineer,"AWS, Docker, Kubernetes, us, scientist",5-7 years,5,7,"['aws', 'docker', 'kubernetes', 'us', 'scientist']"
DevOps Engineer,"AWS, Docker, Kubernetes, feel, with",2-3 years,2,3,"['aws', 'docker', 'kubernetes', 'feel', 'with']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, meeting, back",0-7 years,0,7,"['python', 'sql', 'machine learning', 'pandas', 'meeting', 'back']"
DevOps Engineer,"AWS, Docker, Kubernetes, generation, leg",0-4 years,0,4,"['aws', 'docker', 'kubernetes', 'generation', 'leg']"
Frontend Developer,"JavaScript, React, HTML/CSS, plan, but",2-6 years,2,6,"['javascript', 'react', 'html/css', 'plan', 'but']"
DevOps Engineer,"AWS, Docker, Kubernetes, population, huge",1-4 years,1,4,"['aws', 'docker', 'kubernetes', 'population', 'huge']"
DevOps Engineer,"AWS, Docker, Kubernetes, wish, no",5-4 years,5,4,"['aws', 'docker', 'kubernetes', 'wish', 'no']"
DevOps Engineer,"AWS, Docker, Kubernetes, site, method",0-9 years,0,9,"['aws', 'docker', 'kubernetes', 'site', 'method']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, wife, cost",5-8 years,5,8,"['python', 'sql', 'machine learning', 'pandas', 'wife', 'cost']"
DevOps Engineer,"AWS, Docker, Kubernetes, exactly, language",2-7 years,2,7,"['aws', 'docker', 'kubernetes', 'exactly', 'language']"
DevOps Engineer,"AWS, Docker, Kubernetes, owner, bank",0-10 years,0,10,"['aws', 'docker', 'kubernetes', 'owner', 'bank']"
Frontend Developer,"JavaScript, React, HTML/CSS, place, physical",5-6 years,5,6,"['javascript', 'react', 'html/css', 'place', 'physical']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, note, decade",0-10 years,0,10,"['python', 'sql', 'machine learning', 'pandas', 'note', 'decade']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, include, person",2-9 years,2,9,"['python', 'sql', 'machine learning', 'pandas', 'include', 'person']"
Frontend Developer,"JavaScript, React, HTML/CSS, believe, allow",2-10 years,2,10,"['javascript', 'react', 'html/css', 'believe', 'allow']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, catch, four",4-4 years,4,4,"['python', 'sql', 'machine learning', 'pandas', 'catch', 'four']"
DevOps Engineer,"AWS, Docker, Kubernetes, including, mission",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'including', 'mission']"
DevOps Engineer,"AWS, Docker, Kubernetes, none, trip",4-10 years,4,10,"['aws', 'docker', 'kubernetes', 'none', 'trip']"
Frontend Developer,"JavaScript, React, HTML/CSS, everyone, skill",4-4 years,4,4,"['javascript', 'react', 'html/css', 'everyone', 'skill']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, present, term",0-4 years,0,4,"['python', 'sql', 'machine learning', 'pandas', 'present', 'term']"
DevOps Engineer,"AWS, Docker, Kubernetes, traditional, seek",1-8 years,1,8,"['aws', 'docker', 'kubernetes', 'traditional', 'seek']"
Frontend Developer,"JavaScript, React, HTML/CSS, without, determine",2-9 years,2,9,"['javascript', 'react', 'html/css', 'without', 'determine']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, maybe, shoulder",5-5 years,5,5,"['python', 'sql', 'machine learning', 'pandas', 'maybe', 'shoulder']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, soldier, network",0-10 years,0,10,"['python', 'sql', 'machine learning', 'pandas', 'soldier', 'network']"
DevOps Engineer,"AWS, Docker, Kubernetes, here, whole",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'here', 'whole']"
DevOps Engineer,"AWS, Docker, Kubernetes, support, others",1-3 years,1,3,"['aws', 'docker', 'kubernetes', 'support', 'others']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, agent, list",5-8 years,5,8,"['python', 'sql', 'machine learning', 'pandas', 'agent', 'list']"
DevOps Engineer,"AWS, Docker, Kubernetes, base, instead",4-9 years,4,9,"['aws', 'docker', 'kubernetes', 'base', 'instead']"
Frontend Developer,"JavaScript, React, HTML/CSS, Mrs, general",2-2 years,2,2,"['javascript', 'react', 'html/css', 'mrs', 'general']"
DevOps Engineer,"AWS, Docker, Kubernetes, president, type",1-9 years,1,9,"['aws', 'docker', 'kubernetes', 'president', 'type']"
DevOps Engineer,"AWS, Docker, Kubernetes, almost, size",2-4 years,2,4,"['aws', 'docker', 'kubernetes', 'almost', 'size']"
Frontend Developer,"JavaScript, React, HTML/CSS, best, visit",4-9 years,4,9,"['javascript', 'react', 'html/css', 'best', 'visit']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, peace, feeling",5-2 years,5,2,"['python', 'sql', 'machine learning', 'pandas', 'peace', 'feeling']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, break, cold",2-10 years,2,10,"['python', 'sql', 'machine learning', 'pandas', 'break', 'cold']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, establish, participant",5-4 years,5,4,"['python', 'sql', 'machine learning', 'pandas', 'establish', 'participant']"
Frontend Developer,"JavaScript, React, HTML/CSS, performance, year",3-10 years,3,10,"['javascript', 'react', 'html/css', 'performance', 'year']"
DevOps Engineer,"AWS, Docker, Kubernetes, development, think",2-2 years,2,2,"['aws', 'docker', 'kubernetes', 'development', 'think']"
DevOps Engineer,"AWS, Docker, Kubernetes, yourself, two",4-4 years,4,4,"['aws', 'docker', 'kubernetes', 'yourself', 'two']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, study, happy",5-7 years,5,7,"['python', 'sql', 'machine learning', 'pandas', 'study', 'happy']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, ever, great",1-9 years,1,9,"['python', 'sql', 'machine learning', 'pandas', 'ever', 'great']"
Frontend Developer,"JavaScript, React, HTML/CSS, for, entire",2-3 years,2,3,"['javascript', 'react', 'html/css', 'for', 'entire']"
Frontend Developer,"JavaScript, React, HTML/CSS, role, fine",0-9 years,0,9,"['javascript', 'react', 'html/css', 'role', 'fine']"
Frontend Developer,"JavaScript, React, HTML/CSS, fund, oil",0-6 years,0,6,"['javascript', 'react', 'html/css', 'fund', 'oil']"
Frontend Developer,"JavaScript, React, HTML/CSS, according, indeed",1-5 years,1,5,"['javascript', 'react', 'html/css', 'according', 'indeed']"
DevOps Engineer,"AWS, Docker, Kubernetes, bill, write",4-10 years,4,10,"['aws', 'docker', 'kubernetes', 'bill', 'write']"
DevOps Engineer,"AWS, Docker, Kubernetes, area, author",5-10 years,5,10,"['aws', 'docker', 'kubernetes', 'area', 'author']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, big, interview",4-3 years,4,3,"['python', 'sql', 'machine learning', 'pandas', 'big', 'interview']"
DevOps Engineer,"AWS, Docker, Kubernetes, government, people",1-5 years,1,5,"['aws', 'docker', 'kubernetes', 'government', 'people']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, test, well",1-2 years,1,2,"['python', 'sql', 'machine learning', 'pandas', 'test', 'well']"
Frontend Developer,"JavaScript, React, HTML/CSS, this, customer",3-4 years,3,4,"['javascript', 'react', 'html/css', 'this', 'customer']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, month, evening",2-5 years,2,5,"['python', 'sql', 'machine learning', 'pandas', 'month', 'evening']"
DevOps Engineer,"AWS, Docker, Kubernetes, fire, edge",3-10 years,3,10,"['aws', 'docker', 'kubernetes', 'fire', 'edge']"
Frontend Developer,"JavaScript, React, HTML/CSS, would, whatever",2-8 years,2,8,"['javascript', 'react', 'html/css', 'would', 'whatever']"
Frontend Developer,"JavaScript, React, HTML/CSS, candidate, mission",1-2 years,1,2,"['javascript', 'react', 'html/css', 'candidate', 'mission']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, two, especially",0-8 years,0,8,"['python', 'sql', 'machine learning', 'pandas', 'two', 'especially']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, explain, growth",4-9 years,4,9,"['python', 'sql', 'machine learning', 'pandas', 'explain', 'growth']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, than, bank",0-4 years,0,4,"['python', 'sql', 'machine learning', 'pandas', 'than', 'bank']"
DevOps Engineer,"AWS, Docker, Kubernetes, action, firm",3-10 years,3,10,"['aws', 'docker', 'kubernetes', 'action', 'firm']"
DevOps Engineer,"AWS, Docker, Kubernetes, create, section",3-6 years,3,6,"['aws', 'docker', 'kubernetes', 'create', 'section']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, office, toward",5-4 years,5,4,"['python', 'sql', 'machine learning', 'pandas', 'office', 'toward']"
Frontend Developer,"JavaScript, React, HTML/CSS, may, treat",0-10 years,0,10,"['javascript', 'react', 'html/css', 'may', 'treat']"
DevOps Engineer,"AWS, Docker, Kubernetes, into, them",5-2 years,5,2,"['aws', 'docker', 'kubernetes', 'into', 'them']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, star, his",0-3 years,0,3,"['python', 'sql', 'machine learning', 'pandas', 'star', 'his']"
DevOps Engineer,"AWS, Docker, Kubernetes, marriage, general",5-8 years,5,8,"['aws', 'docker', 'kubernetes', 'marriage', 'general']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, fact, stuff",5-2 years,5,2,"['python', 'sql', 'machine learning', 'pandas', 'fact', 'stuff']"
Frontend Developer,"JavaScript, React, HTML/CSS, also, serve",0-10 years,0,10,"['javascript', 'react', 'html/css', 'also', 'serve']"
Frontend Developer,"JavaScript, React, HTML/CSS, start, citizen",3-10 years,3,10,"['javascript', 'react', 'html/css', 'start', 'citizen']"
Frontend Developer,"JavaScript, React, HTML/CSS, sound, go",1-5 years,1,5,"['javascript', 'react', 'html/css', 'sound', 'go']"
DevOps Engineer,"AWS, Docker, Kubernetes, do, school",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'do', 'school']"
Frontend Developer,"JavaScript, React, HTML/CSS, bar, project",1-7 years,1,7,"['javascript', 'react', 'html/css', 'bar', 'project']"
Frontend Developer,"JavaScript, React, HTML/CSS, become, message",1-2 years,1,2,"['javascript', 'react', 'html/css', 'become', 'message']"
Frontend Developer,"JavaScript, React, HTML/CSS, customer, own",1-3 years,1,3,"['javascript', 'react', 'html/css', 'customer', 'own']"
Frontend Developer,"JavaScript, React, HTML/CSS, end, season",3-9 years,3,9,"['javascript', 'react', 'html/css', 'end', 'season']"
Frontend Developer,"JavaScript, React, HTML/CSS, teacher, market",0-8 years,0,8,"['javascript', 'react', 'html/css', 'teacher', 'market']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, arrive, wear",5-7 years,5,7,"['python', 'sql', 'machine learning', 'pandas', 'arrive', 'wear']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, no, hard",3-7 years,3,7,"['python', 'sql', 'machine learning', 'pandas', 'no', 'hard']"
Frontend Developer,"JavaScript, React, HTML/CSS, page, show",4-3 years,4,3,"['javascript', 'react', 'html/css', 'page', 'show']"
DevOps Engineer,"AWS, Docker, Kubernetes, social, interest",0-8 years,0,8,"['aws', 'docker', 'kubernetes', 'social', 'interest']"
DevOps Engineer,"AWS, Docker, Kubernetes, pressure, particular",0-9 years,0,9,"['aws', 'docker', 'kubernetes', 'pressure', 'particular']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, suddenly, second",0-5 years,0,5,"['python', 'sql', 'machine learning', 'pandas', 'suddenly', 'second']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, free, pull",0-4 years,0,4,"['python', 'sql', 'machine learning', 'pandas', 'free', 'pull']"
DevOps Engineer,"AWS, Docker, Kubernetes, happy, answer",2-4 years,2,4,"['aws', 'docker', 'kubernetes', 'happy', 'answer']"
DevOps Engineer,"AWS, Docker, Kubernetes, area, successful",0-10 years,0,10,"['aws', 'docker', 'kubernetes', 'area', 'successful']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, when, long",5-5 years,5,5,"['python', 'sql', 'machine learning', 'pandas', 'when', 'long']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, firm, least",4-5 years,4,5,"['python', 'sql', 'machine learning', 'pandas', 'firm', 'least']"
Frontend Developer,"JavaScript, React, HTML/CSS, far, fly",1-10 years,1,10,"['javascript', 'react', 'html/css', 'far', 'fly']"
Frontend Developer,"JavaScript, React, HTML/CSS, customer, see",0-3 years,0,3,"['javascript', 'react', 'html/css', 'customer', 'see']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, perhaps, lot",5-7 years,5,7,"['python', 'sql', 'machine learning', 'pandas', 'perhaps', 'lot']"
DevOps Engineer,"AWS, Docker, Kubernetes, argue, player",2-4 years,2,4,"['aws', 'docker', 'kubernetes', 'argue', 'player']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, wear, right",2-8 years,2,8,"['python', 'sql', 'machine learning', 'pandas', 'wear', 'right']"
Frontend Developer,"JavaScript, React, HTML/CSS, movement, move",4-5 years,4,5,"['javascript', 'react', 'html/css', 'movement', 'move']"
Frontend Developer,"JavaScript, React, HTML/CSS, moment, cost",1-7 years,1,7,"['javascript', 'react', 'html/css', 'moment', 'cost']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, air, choose",5-9 years,5,9,"['python', 'sql', 'machine learning', 'pandas', 'air', 'choose']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, professor, our",3-3 years,3,3,"['python', 'sql', 'machine learning', 'pandas', 'professor', 'our']"
DevOps Engineer,"AWS, Docker, Kubernetes, break, guy",0-2 years,0,2,"['aws', 'docker', 'kubernetes', 'break', 'guy']"
Frontend Developer,"JavaScript, React, HTML/CSS, drop, mother",0-10 years,0,10,"['javascript', 'react', 'html/css', 'drop', 'mother']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, window, significant",2-10 years,2,10,"['python', 'sql', 'machine learning', 'pandas', 'window', 'significant']"
DevOps Engineer,"AWS, Docker, Kubernetes, lawyer, remember",2-10 years,2,10,"['aws', 'docker', 'kubernetes', 'lawyer', 'remember']"
DevOps Engineer,"AWS, Docker, Kubernetes, leave, wide",3-10 years,3,10,"['aws', 'docker', 'kubernetes', 'leave', 'wide']"
DevOps Engineer,"AWS, Docker, Kubernetes, TV, world",5-2 years,5,2,"['aws', 'docker', 'kubernetes', 'tv', 'world']"
DevOps Engineer,"AWS, Docker, Kubernetes, short, late",4-6 years,4,6,"['aws', 'docker', 'kubernetes', 'short', 'late']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, indeed, detail",4-7 years,4,7,"['python', 'sql', 'machine learning', 'pandas', 'indeed', 'detail']"
DevOps Engineer,"AWS, Docker, Kubernetes, fight, small",4-6 years,4,6,"['aws', 'docker', 'kubernetes', 'fight', 'small']"
Frontend Developer,"JavaScript, React, HTML/CSS, group, finish",0-10 years,0,10,"['javascript', 'react', 'html/css', 'group', 'finish']"
Frontend Developer,"JavaScript, React, HTML/CSS, could, easy",1-3 years,1,3,"['javascript', 'react', 'html/css', 'could', 'easy']"
Frontend Developer,"JavaScript, React, HTML/CSS, garden, natural",5-2 years,5,2,"['javascript', 'react', 'html/css', 'garden', 'natural']"
Frontend Developer,"JavaScript, React, HTML/CSS, list, something",2-6 years,2,6,"['javascript', 'react', 'html/css', 'list', 'something']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, share, eat",4-4 years,4,4,"['python', 'sql', 'machine learning', 'pandas', 'share', 'eat']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, election, take",3-2 years,3,2,"['python', 'sql', 'machine learning', 'pandas', 'election', 'take']"
Frontend Developer,"JavaScript, React, HTML/CSS, party, special",1-10 years,1,10,"['javascript', 'react', 'html/css', 'party', 'special']"
Frontend Developer,"JavaScript, React, HTML/CSS, Democrat, someone",3-6 years,3,6,"['javascript', 'react', 'html/css', 'democrat', 'someone']"
DevOps Engineer,"AWS, Docker, Kubernetes, movement, artist",2-7 years,2,7,"['aws', 'docker', 'kubernetes', 'movement', 'artist']"
Frontend Developer,"JavaScript, React, HTML/CSS, remember, western",5-5 years,5,5,"['javascript', 'react', 'html/css', 'remember', 'western']"
Frontend Developer,"JavaScript, React, HTML/CSS, effort, Republican",0-7 years,0,7,"['javascript', 'react', 'html/css', 'effort', 'republican']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, although, girl",0-2 years,0,2,"['python', 'sql', 'machine learning', 'pandas', 'although', 'girl']"
DevOps Engineer,"AWS, Docker, Kubernetes, year, civil",5-10 years,5,10,"['aws', 'docker', 'kubernetes', 'year', 'civil']"
Frontend Developer,"JavaScript, React, HTML/CSS, realize, south",0-5 years,0,5,"['javascript', 'react', 'html/css', 'realize', 'south']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, who, small",4-5 years,4,5,"['python', 'sql', 'machine learning', 'pandas', 'who', 'small']"
DevOps Engineer,"AWS, Docker, Kubernetes, order, nature",3-2 years,3,2,"['aws', 'docker', 'kubernetes', 'order', 'nature']"
Frontend Developer,"JavaScript, React, HTML/CSS, eat, couple",3-2 years,3,2,"['javascript', 'react', 'html/css', 'eat', 'couple']"
DevOps Engineer,"AWS, Docker, Kubernetes, especially, organization",5-7 years,5,7,"['aws', 'docker', 'kubernetes', 'especially', 'organization']"
Frontend Developer,"JavaScript, React, HTML/CSS, price, quite",3-4 years,3,4,"['javascript', 'react', 'html/css', 'price', 'quite']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, cultural, daughter",3-9 years,3,9,"['python', 'sql', 'machine learning', 'pandas', 'cultural', 'daughter']"
Frontend Developer,"JavaScript, React, HTML/CSS, land, father",4-8 years,4,8,"['javascript', 'react', 'html/css', 'land', 'father']"
DevOps Engineer,"AWS, Docker, Kubernetes, fact, school",4-6 years,4,6,"['aws', 'docker', 'kubernetes', 'fact', 'school']"
DevOps Engineer,"AWS, Docker, Kubernetes, director, visit",4-3 years,4,3,"['aws', 'docker', 'kubernetes', 'director', 'visit']"
Data Scientist,"Python, SQL, Machine Learning, Pandas, really, represent",0-2 years,0,2,"['python', 'sql', 'machine learning', 'pandas', 'really', 'represent']"
